,num_iters,loss,k1,k2,theta1,theta2
0,500,0.06324784041252773,4.151552207054725e-05,2.9397344454959347e-05,1.530249230178188,6.764232264154569
1,500,0.06284642032188852,4.5617271476410884e-05,2.2185331053580957e-05,6.325741102017433,1.2377327283366557
2,500,0.06284681335337028,4.37788913174805e-05,2.865421671512013e-05,3.23975874042332,2.5422482593931246
3,500,0.06351821112356848,5.175939802084655e-05,2.181373261466002e-05,2.850868231896882,3.298832025089331
4,500,0.0626636505691986,4.342457164752874e-05,2.327386257429505e-05,4.8131771371893795,8.956011700928684
5,500,0.06344583313215837,5.033044385445149e-05,3.0811816839132006e-05,3.770034911104091,1.3997249790229696
6,500,0.06273345259257475,4.935912357147642e-05,2.7152691772170797e-05,9.22145792214187,1.074882050741614
7,500,0.06331107144065201,3.8586556073031154e-05,2.4536587617744658e-05,3.0879231613117204,8.840461758846425
8,500,0.06259439287702799,4.830019161130232e-05,2.643688642666541e-05,6.379776659242132,3.2729788840167804
9,500,0.06252402232911403,4.478899460489006e-05,2.6546652911327176e-05,4.591403743198943,8.783634434306455
10,500,0.0624722850531498,4.634786226891549e-05,2.540526065985692e-05,9.798390995360888,9.112037557413354
11,500,0.06389123621230024,4.065402813857061e-05,3.135198055686195e-05,7.102627210119398,4.852624806543907
12,500,0.062511880109398,4.550276308264304e-05,2.654835516692551e-05,8.68048063557055,2.713648800850989
13,500,0.06319856739209437,3.9060960364005634e-05,2.4246759962158905e-05,2.7122403684501997,2.282856456998663
14,500,0.06276886524430908,4.409258298417382e-05,2.2544028912663618e-05,3.093126652913793,5.671156650196744
15,500,0.06257283850886618,4.663663234207297e-05,2.3739954592747508e-05,4.584462692723395,8.13252368134159
16,500,0.06300001699980268,5.19424823190489e-05,2.4636983661436402e-05,7.370791361624766,6.261242185843567
17,500,0.06267408058451658,4.7635903475239664e-05,2.3369741550772582e-05,1.7525985966576694,6.550267769713718
18,500,0.0635003371186239,4.9134441136867663e-05,3.1472167259000445e-05,7.533435548967673,1.8423753110074734
19,500,0.06331207723067374,5.0042621316870335e-05,2.1718256020758417e-05,2.378901804352041,7.47427012805867
20,500,0.06271267001923539,4.365442071366373e-05,2.290465449371693e-05,1.8003033162112272,9.823443581129848
21,500,0.0634307745551324,4.989633936456191e-05,3.092931520255376e-05,2.136619923486724,1.031223380568532
22,500,0.0642871742054205,5.617299163582466e-05,2.2028846957280422e-05,8.741911706161966,2.60449775284685
23,500,0.06549503874867546,3.339054793633616e-05,2.3794645891103852e-05,5.625680655624773,2.3953444879597408
24,500,0.06256990690633195,4.294105812995761e-05,2.5250010998272175e-05,6.723358047057718,5.767928746360405
25,500,0.06267194402303718,4.705950347199785e-05,2.7876300213350756e-05,3.0102572839635853,8.2099743269193
26,500,0.06271151009696282,4.184665640542243e-05,2.598476383359788e-05,4.716060725378254,4.953180206649488
27,500,0.06269225304673487,4.656362527083319e-05,2.8112186831581304e-05,4.864111772991879,1.676976783287648
28,500,0.0631827111908347,4.365378470998168e-05,2.1218588964791538e-05,4.050129650149271,3.7595147570692076
29,500,0.06307701143545821,5.136371348556428e-05,2.3294362238716586e-05,0.480341482701347,8.747973175808095
30,500,0.062477178616360526,4.653965091921323e-05,2.5450471525003408e-05,8.953493132065438,0.9924516328162944
31,500,0.06294275592441259,4.122590366279808e-05,2.7414934572477125e-05,3.216401551537131,7.41635935477475
32,500,0.06418518882239549,4.9937416812220704e-05,1.991084212998657e-05,8.822576828797766,1.5459056171680932
33,500,0.06332460510511305,4.355327181411363e-05,2.0881558447634848e-05,0.914046985910538,4.468724994852199
34,500,0.06311512038812832,5.183797006901859e-05,2.8002573125249042e-05,6.533688224545088,9.548246085901997
35,500,0.06407138477870866,4.5015760159017995e-05,1.952059307298878e-05,5.676454431709356,3.211547541180744
36,500,0.06397347427492989,4.384778592925962e-05,1.966624582380664e-05,2.627084072004693,3.0161794628559484
37,500,0.06263382108639286,4.599581246586197e-05,2.318973884497817e-05,2.784440940213181,4.481293007928726
38,500,0.06280433284761759,4.129213243046679e-05,2.6208730907341467e-05,5.671121498182929,6.310831614394152
39,500,0.06267135519396835,4.8254295621603954e-05,2.3685678098820646e-05,0.9997437548453513,9.563518946972408
40,500,0.06337398216850162,4.146432720278045e-05,2.114268579455758e-05,3.2021106175632004,2.3090349819086526
41,500,0.0647780959082833,5.633680409147443e-05,2.0919674845089624e-05,5.158645676621816,2.47117608641503
42,500,0.06273050426728874,4.148098523898614e-05,2.4983286131290388e-05,2.1479027251449887,4.249452203311444
43,500,0.06343653581993618,5.3824687804326404e-05,2.8063818572449406e-05,5.556099968793484,5.014928638258236
44,500,0.0631347485321339,4.393382996414648e-05,3.0115816676727064e-05,0.05338390905821366,0.8592510363590127
45,500,0.0632068449997295,4.910877429580632e-05,3.0241978163427302e-05,6.235455936031191,7.472709922102393
46,500,0.06291078556198171,5.127792259546913e-05,2.6677344795785414e-05,5.119863996410067,2.8955014894086
47,500,0.062465471318721794,4.5213317123485684e-05,2.536587210025658e-05,4.892990604331727,5.754843535070218
48,500,0.06386928839280395,5.090321126220553e-05,3.223960559334315e-05,1.1947599865373506,5.241156417212687
49,500,0.0628896386348208,4.2359857066463636e-05,2.8122444132694542e-05,6.799663222862539,8.473682088375782
50,500,0.06329395532256998,4.021046519211464e-05,2.194437848189803e-05,0.6370529543069081,8.402139918396347
51,500,0.06319718333985895,3.916925782248331e-05,2.3815313680517123e-05,6.523260601449592,2.200602598413358
52,500,0.06553564422471161,4.81383572882835e-05,1.811237432820192e-05,2.5840077844096117,2.166960947205916
53,500,0.0634030607176356,4.1816486290439964e-05,2.0973819315875104e-05,8.299336139505735,8.868294153024696
54,500,0.06265892111878384,4.892940963895555e-05,2.670006198735166e-05,3.9267237946255356,7.578280619003126
55,500,0.0636147546121107,4.505909220914321e-05,2.025381458439428e-05,8.840133018872422,4.99097285465621
56,500,0.06275791186958736,4.7423609302435915e-05,2.8379219599899477e-05,1.498232774967658,8.475925493082524
57,500,0.06250788858691245,4.712901444693461e-05,2.4822449710591324e-05,9.249930515122555,3.4599384993231737
58,500,0.06266771828405014,4.9175688823137665e-05,2.651479312155278e-05,3.1602243816696234,6.42975401847084
59,500,0.06317183319474834,4.141018765879905e-05,2.8948923393738223e-05,0.5833249347922738,9.863012310196783
60,500,0.06309843796148759,4.621992556273181e-05,2.1446141045231244e-05,9.083936757447727,7.20197674656985
61,500,0.06278129699827448,4.613050051793594e-05,2.2483275710406838e-05,7.404763385867178,6.617614112124666
62,500,0.06253836466935678,4.5728396705334035e-05,2.6880598700573083e-05,7.609182679563759,0.9706511460118199
63,500,0.06442894330796371,4.1188538874340196e-05,3.34516474197878e-05,8.773117554157318,8.614935548034575
64,500,0.06365478224754392,4.652983105287252e-05,2.0267116692412936e-05,2.837912197183387,3.4122042033688516
65,500,0.06285847034921614,5.083200531948196e-05,2.6744055308598833e-05,6.881307651210267,1.3973906946586123
66,500,0.06452104311815281,3.65531900617047e-05,2.097033487332949e-05,8.006889105497294,7.396205740138957
67,500,0.062715428793847,4.639774187052573e-05,2.8284197266058437e-05,0.12323119159924723,7.313283798231613
68,500,0.06438258165574745,3.877675096203385e-05,3.1426145050483344e-05,9.56453545206689,3.6583681674540705
69,500,0.06377909627097439,5.545397717162637e-05,2.3434818632500932e-05,0.667488727525418,3.4280943964817485
70,500,0.06274880491789422,4.789461895963733e-05,2.8170829331688477e-05,2.8272219575267323,5.079141841525184
71,500,0.06261003011320704,4.724276173230238e-05,2.3656880312376053e-05,1.6701454617783336,1.0252774944444942
72,500,0.06254748442322253,4.4697367754993724e-05,2.6792849361612866e-05,7.2307797356440275,8.052725296472543
73,500,0.06343491069630333,3.980440714396797e-05,2.8694064417992377e-05,7.605930489607367,5.963664300108475
74,500,0.06295309036732724,5.1287373722908704e-05,2.720349638688497e-05,2.303776855486518,7.983982760618126
75,500,0.06276043397695498,5.0205259664631625e-05,2.6322150331715727e-05,0.8079301090382034,4.174077881007224
76,500,0.06326691159682674,5.359104814430741e-05,2.469472323596258e-05,7.573900053191819,9.076830935291119
77,500,0.06362483724866586,4.002803185172017e-05,2.101733982464583e-05,0.219202861967206,3.1003158171145135
78,500,0.06262201268876594,4.753189059429418e-05,2.7302600989341498e-05,0.0879526432921891,8.4775732134551
79,500,0.06264748410826593,4.43627097273996e-05,2.3128107386283587e-05,8.597294257242629,0.46973119575770883
80,500,0.06266472448741252,4.3441778119291026e-05,2.32601146314025e-05,2.224791481734835,3.449249714355113
81,500,0.06251382507331141,4.385990957794861e-05,2.473493882204126e-05,9.380472376716007,8.193806933484257
82,500,0.06362385506985538,4.701946953425011e-05,3.230544141535206e-05,5.289607254308459,8.898045305920615
83,500,0.0645660720336009,3.516312817636049e-05,2.3682957775505954e-05,3.031796902333427,5.91109065779399
84,500,0.06253322402086058,4.569916977294048e-05,2.6820893185826642e-05,2.3270002565335006,0.009600698273606989
85,500,0.06406414687253666,3.743024605656241e-05,2.8380461565146465e-05,6.829378381696047,3.59695681553631
86,500,0.06248883824314449,4.679981691104109e-05,2.5024049210984025e-05,2.3676816139454107,0.1426753963412608
87,500,0.06249820157289229,4.657003940801728e-05,2.457575895967233e-05,5.374315912026642,8.222429540893557
88,500,0.06374803062772236,4.406609289151131e-05,2.002232403995127e-05,5.869603988761323,0.750047095258273
89,500,0.06302269952588867,3.9919963207984e-05,2.4008493752582888e-05,6.336389590524431,9.73689028882047
90,500,0.06477348493245554,4.695495029378957e-05,3.586797200048878e-05,9.909490592151105,6.56649644495454
91,500,0.0627656274546308,4.356671584483404e-05,2.2656026185581462e-05,2.8416274438591334,2.732421410394108
92,500,0.06300663813998031,4.47503199740742e-05,2.1642549541257288e-05,1.441286838017306,6.892808219096317
93,500,0.06495224557020274,4.021607172224892e-05,3.437027418438438e-05,7.1525755465479275,3.5252048863478826
94,500,0.062494156615497023,4.484036763469071e-05,2.4430242378812928e-05,3.187161431879167,6.902908676973716
95,500,0.06282899214428443,5.0782556363213044e-05,2.634093567322057e-05,7.375706287820629,6.366193085118657
96,500,0.06316017976950321,5.211759116191644e-05,2.346723952061917e-05,8.543018368138496,9.391828080596838
97,500,0.0631601402157367,4.096001965195358e-05,2.848953451890029e-05,1.2921823511965322,1.0898200168327632
98,500,0.06355138733757906,4.888422096592046e-05,3.173833467271097e-05,0.3829200660258192,6.382433953690101
99,500,0.06320171763234946,4.0829047745350986e-05,2.8585836266507243e-05,0.9501768242594446,2.5432891237356943
